ID	Cote	Date_categorie	Datation	Contenu	Lien à la page	Ecriture	Formalité	Nombre de lignes par page complète	Nombre de colonnes	Gallica
97	GRENOBLE, Bibliothèque municipale, 0173  (Ms.0726)	16 (1/3)	1529	Horae beatae Mariae Virginis, secundum ordinem Cartusiensem		Textualis	Libraria		1	
481	AVIGNON, Bibliothèque municipale, 0013 	15 (2/2)	1451-1500	Psautier-heures célestin	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15428&VUE_ID=1393009	Cursiva	Libraria	27	1	
1821	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 283	15 (3/3)	1474			Textualis	Formata			oo
1847	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 438	15 (3/3)	1490 ca							oo
782	AUCH, Bibliothèque municipale, 0023	15	1401-1500	Heures						
850	CALAIS, Bibliothèque municipale, 002	16	1501-1600	Heures						
1608	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13270	15 (3/3)	1475-1500			Textualis	Formata		1	oo
84	ARRAS, Bibliothèque municipale, 0906 (0240)	14	1301-1400	"Horae diurnae ; Calendrier en français"						
1087	BAYEUX, Bibliothèque municipale, 0059	15 (2/3)	1440-1450 circa)	Heures à l'usage de Bayeux	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4379&VUE_ID=964841	Textualis	Libraria	16	1	
1027	BREST, Bibliothèque municipale, 0001	15 (2/3)	1425-1450	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15&VUE_ID=14784	Textualis	Formata	16	1	
845	CAEN, Bibliothèque municipale, 0018 (358 in-4° 029)	15 (2/3)	1425-1450	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=3701&VUE_ID=864263	Textualis	Formata	15	1	
504	CARPENTRAS, Bibliothèque municipale, 0063	15 (3/3)	1475-1500	Psautier-heures ?	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15656&VUE_ID=1396842	Cursiva	Formata	31	1	
222	DOUAI, Bibliothèque municipale, 1174	15 (2/3)	1425-1450	Heures, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=11310&VUE_ID=1310792	Textualis	Formata	11	1	
346	LYON, Bibliothèque municipale, P.A. 335	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12586&VUE_ID=1338122	Textualis	Formata	15	1	
1487	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1367	15 (2/3)	1450-1480			Hybrida	Libraria/Currens	20	1	oo
1661	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 18016	15 (2/2)	1440-1500						1	oo
1759	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3113	15 (3/3)	1465-1470 ca			Cursiva	Formata		1	http://gallica.bnf.fr/ark:/12148/btv1b60005168.r=.langFR
1036	RENNES, Bibliothèque municipale, 1557	15	1401-1500	Heures à l'usage de Tréguier	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5231&VUE_ID=1121929	Textualis	Formata	19	1	
929	ROUEN, Bibliothèque municipale, 0349 (Y. 151)	16	1501-1600	Heures						
102	SAINT-OMER, Bibliothèque d’agglomération, 0401	15 (2/3)	1434-1466	Horae diurnae		Cursiva	Formata	19		
1014	SEES, Archives diocésaines, 026 (A-07)	15 (3/3)	1451-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=16636&VUE_ID=1415762	Cursiva	Formata	14	1	
436	NANTES, Bibliothèque municipale, 0020 (lat. 0020)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4203&VUE_ID=927118	Textualis	Formata	14	1	
141	BEAUNE, Bibliothèque municipale, 039 (038)	13	1240-1260	Psautier-heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7395&VUE_ID=1251502	Textualis	Libraria	20	1	
123	ANGERS, Bibliothèque municipale, 0128 (0120)	15 (3/3)	1455-1482)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9111&VUE_ID=1275706	Textualis	Formata	15	1	
1520	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1401	15 (3/3)	1475-1500						1	oo
1056	RENNES, Bibliothèque municipale, 2044	14 (3/3)	1390-1400 circa)	Heures de Béatrice de Rieux	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=878&VUE_ID=330824	Textualis	Formata	14	1	
612	ROUEN, Bibliothèque municipale, 0329 (Y. 217)	15 (2/3)	1451 ante	Heures						
634	ROUEN, Bibliothèque municipale, suppl. 0037 (p 012)	15	1401-1500	Heures à l'usage d'Amiens						
1089	CHERBOURG, Bibliothèque municipale, 0006	16 (1/3)	1503-1521 ?)	Heures à l'usage de Paris et de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4477&VUE_ID=977824	Semihybrida	Formata	26	1	
27	MANS (LE), Bibliothèque municipale, 0159	15	1401-1500	Horae, cum calendario	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12779&VUE_ID=1340462	Textualis	Formata	12	1	
1864	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 569	15 (2/3)	1451-1475			Textualis	Formata	17		http://gallica.bnf.fr/ark:/12148/btv1b55009437p.r=.langFR
259	POITIERS, Bibliothèque municipale, 0044 (267)	15	1401-1500	Heures à l'usage de Poitiers		Textualis				
1641	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13305	15 (3/3)	1470?			Cursiva	Libraria		1	oo
58	ROUEN, Bibliothèque municipale, 0354 (Y. 157)	15	1401-1500	Horae, cum calendario						
731	NON RENSEIGNÉE, Collection privée, CP 0227	15	1401-1500	Heures à l'usage de Tournai						
1440	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1171	16 (1/3)	1500-1505?			Humanistique	Formata	31	1	http://gallica.bnf.fr/ark:/12148/btv1b8455949b.r=.langFR
1010	TROYES, Bibliothèque municipale, 3897	15 (2/3)	1460 circa)	Heures à l'usage de Troyes						
421	ANGERS, Bibliothèque municipale, 0129 (0121)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9112&VUE_ID=1275711	Textualis	Formata	15	1	
157	BESANCON, Bibliothèque municipale, 0140	13	1201-1230 et 1351-1400	"Psautier à l'usage de Limoges ; Heures à l'usage de Troyes"	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7718&VUE_ID=1254476	Textualis	Formata	18	1	
1499	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1380	15 (1/3)	1401-1450 (1420?)			Textualis	Formata	15	1	oo
1635	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13299	15 (2/2)	1451-1500						1	oo
12	REIMS, Bibliothèque municipale, 0360 (N. Fonds)	15	1401-1500	Horae, calendrier et prière à N.D. en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=2408&VUE_ID=625806	Textualis	Formata	15	1	
1882	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 640	16 (1/3)	1533			Hybrida	Formata	26		http://gallica.bnf.fr/ark:/12148/btv1b550057309.r=.langFR
162	BESANCON, Bibliothèque municipale, 0148	15 (3/3)	1480-1485 circa	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7725&VUE_ID=1254795	Cursiva	Formata	16	1	
855	CAEN, Musée des Beaux-Arts, Coll. Mancel ms. 0241	15 (2/3)	1440-1460	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4238&VUE_ID=934913	Semitextualis	Formata	11	1	
773	ARRAS, Bibliothèque municipale, 0836 (0542)	13	1201-1300	"Psautier ; Heures à l'usage de l'abbaye Saint-Vaast d'Arras"						
609	BOULOGNE-SUR-MER, Bibliothèque municipale, 0504	15 (3/3)	1467-1500	Heures, prières en français et en flamand	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=120&VUE_ID=95360	Textualis	Libraria	17	1	
897	MELUN, Bibliothèque municipale, 0012	15 (2/3)	1451-1475	Heures à l'usage de Paris	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15005&VUE_ID=1383989	Textualis	Formata	15	1	
1353	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 570	13	12..	Heures à l'usage de Metz						oo
1529	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1411	15 (3/3)	1470-1500			Cursiva	Libraria		1	oo
1852	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 557	15 (3/3)	1475-1500			Textualis	Formata	18		http://gallica.bnf.fr/ark:/12148/btv1b55006457g.r=.langFR
1312	PARIS, Bibliothèque du Centre culturel irlandais, E 0003	15 (3/3)	1470 circa)	Heures de Notre-Dame Adresse, à l'usage de Salisbury						
924	RENNES, Bibliothèque municipale, 0036	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=5201&VUE_ID=1116906	Textualis	Formata	16	1	
284	VALENCIENNES, Bibliothèque municipale, 0836 (618)	16 (2/3)	1550 ca	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=11713&VUE_ID=1316832	Semihybrida	Libraria	15	1	
558	AMIENS, Bibliothèque municipale, 0199	15 (2/3)	1425-1450	Heures à l'usage d'Amiens	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15212&VUE_ID=1389316	Textualis	Formata	14	1	
1617	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13280	15 (2/3)	1440-1460			Textualis	Formata	14	1	oo
1675	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 18031	15 (2/2)	1440-1500						1	oo
1613	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13275	15 (3/3)	1475-1500			Textualis	Libraria		1	oo
1041	RENNES, Bibliothèque municipale, HP 0768	15	1401-1500	Heures à l'usage de Bourges	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=17667&VUE_ID=1434820	Semihybrida	Formata	18	1	
154	BESANCON, Bibliothèque municipale, 0126	16 (1/3)	1501-1525	Heures à l'usage de Besançon						
1453	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1184	15 (1/3)	1401-1430			Textualis	Formata	12	1	oo
1590	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10561	15 (3/3)	1480-1490 ?			Cursiva	Formata	31	1	oo
254	PARIS, Bibliothèque Sainte-Geneviève, 2705	15 (3/3)	1485-1500 circa)	Heures de Pierre de Pontbriant	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=13479&VUE_ID=1362047	Semihybrida	Formata	17	1	
1856	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 561	15	14..							oo
1502	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1383	15 (2/3)	1451-1470			Textualis	Formata	15	1	oo
741	LILLE, Bibliothèque municipale, 060 (163)	15	1401-1500	Heures et prières						
1046	BAR-LE-DUC, Bibliothèque municipale, 881	15	1401-1500?	Heures						
1022	PARIS, Musée Jacquemart-André, MJAP-Ms 1311	15 (1/3)	1412-1416 [1405-1408, 1477-1480, 1490]	Heures de Boucicaut		Textualis	Formata			
555	AMIENS, Bibliothèque municipale, 0107	15-16	1480-1520	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15142&VUE_ID=1386787	Cursiva	Libraria		1	
1574	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 10545	15 (2/3)	1430-1461			Textualis	Formata	16	1	oo
1851	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 556	15	14..							oo
313	LYON, Bibliothèque municipale, 1402 (1279)	16	1501-1600	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12461&VUE_ID=1333015	Cursiva	Formata	25	1	
733	LILLE, Bibliothèque municipale, 051 (044)	16	1501-1600	Heures						
1134	PARIS, Bibliothèque de l'Ecole des Beaux-Arts, Ms.Mas 0019	15 (3/3)	1480-1490)	Heures selon l'usage de Worms	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=2973&VUE_ID=744868	Hybrida	Currens	21	1	
563	AMIENS, Bibliothèque municipale, 1956	16	1501-1600	Heures à l'usage d'Amiens						
688	MONTPELLIER, Bibliothèque municipale, 331	15 (1/3)	1401)	Heures à l'usage du diocèse d'Angers						
295	MOULINS, Bibliothèque municipale, 088	15 (2/3)	1433-1466	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=6399&VUE_ID=1236953	Cursiva	Libraria	17	1	
1862	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 567	15	14..							oo
1533	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1416	15 (3/3)	1470-1500			Cursiva	Libraria/Formata	22	1	oo
339	LYON, Bibliothèque municipale, 0584 (0500)	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12379&VUE_ID=1331670	Textualis	Formata	16	1	
1863	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 568	15	14..							oo
490	GRENOBLE, Bibliothèque municipale, 0171  (Ms.0650.5)	16	1501-1600	Heures						
1893	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 651	15-16	1475-1525			Cursiva	Formata	18		http://gallica.bnf.fr/ark:/12148/btv1b52502553b.r=.langFR
1899	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 766	15	14..							oo
1782	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3204	15 (2/3)	1460-1470			Textualis	Formata			http://gallica.bnf.fr/ark:/12148/btv1b60004499.r=.langFR
1513	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1394	14 (2/3)	1330?-1340?			Textualis	Formata	14	1	http://gallica.bnf.fr/ark:/12148/btv1b9066046t.r=.langFR
126	AUCH, Bibliothèque municipale, 0026	15 (2/2)	1451-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=1275&VUE_ID=407789	Textualis	Libraria	17	1	
706	BRIVE, Bibliothèque municipale, 0001	15 (3/3)	1480-1500	Psautier-heures à l'usage des églises Saint-Michel et Saint-Pierre de Limoges						
492	CARPENTRAS, Bibliothèque municipale, 0045	15 (2/2)	1451-1500	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15641&VUE_ID=1396523	Textualis	Libraria	16	1	
901	CLERMONT-FERRAND, Bibliothèque municipale (Bibliothèque du Patrimoine), 0087 (082)	16 (3/3)	1589	Heures		Cursiva	Libraria/Currens	23	1	
1771	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3181	15 (3/3)	1480?			Cursiva	Formata		1	oo
62	ROUEN, Bibliothèque municipale, 0334 (Y. 239)	15	1401-1500	Horae ad usum ecclesiae Ebroicensis						
103	SAINT-OMER, Bibliothèque d’agglomération, 0409	15	1401-1500	Horae ad usum ordinis Cartusiensium						
330	TOULOUSE, Bibliothèque municipale, 0134	15	1401-1500	Heures, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=514&VUE_ID=253570	Textualis	Formata	11	1	
83	ARRAS, Bibliothèque municipale, 0892 (0767)	15	1401-1500	Horae, calendrier et prière à N.D. en français						
519	AUTUN, Bibliothèque municipale, 269	15 (3/3)	1480-1490 circa)	Heures à l'usage d'Autun	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12709&VUE_ID=1339431	Textualis	Formata	15	1	
378	DIJON, Musée des Beaux-Arts, inv. 2196	15 (2/3)	1455 circa)	Heures (fragment)	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15865&VUE_ID=1400049	Textualis	Formata		1	
1288	LANGRES, Bibliothèque de la Société historique et archéologique, M 167	15 (1/3)	1401-1425	Heures à l'usage de Langres						
1205	LILLE, Musée des Beaux-Arts, A 200	0								oo
1008	LOUVIERS, Bibliothèque municipale, 039	15	1401-1500	Heures de la Vierge et du S.Esprit, fragm.						
692	MONTPELLIER, Bibliothèque de la Société Archéologique, 002	15	1401-1500	Heures						
1907	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1187	15	14..							oo
1612	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13274	15 (2/3)	1440-1450 (Ler. 1425-1460)			Textualis	Formata	15	1	oo
50	ROUEN, Bibliothèque municipale, 3028 (Leber 0142)	15	1401-1500	Horae, cum calendario	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14997&VUE_ID=1383289	Textualis	Formata	17	1	
1551	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 9473	15 (2/3)	1445?-1450? ajout 1460? / 1454-1459 [CMD 1440-1445]			Textualis	Formata		1	oo
1436	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1167	15 (2/3)	1440-1470			Textualis	Formata	14	1	oo
1016	EPINAL, Bibliothèque municipale, 0100 (0243)	16	1501-1600	Heures						
701	BERGUES, Bibliothèque municipale, 014	15	1401-1500	Heures						
311	LYON, Bibliothèque municipale, 0586 (0502)	15-16	1480-1520	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12381&VUE_ID=1331694	Cursiva	Formata	17	1	
1775	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 3191	15 (2/3)	1455-1460?			Cursiva	Formata	15	1	http://gallica.bnf.fr/ark:/12148/btv1b6000442d.r=.langFR
1435	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1166	16 (1/3)	1510-1520?			Textualis	Formata		1	oo
1637	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 13301	15 (3/3)	1460-1500						1	oo
569	PARIS, Bibliothèque Mazarine, 0491	15 (1/3)	1401-1425	Heures à l'usage de Paris	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=14084&VUE_ID=1373502	Textualis	Libraria	19	1	
417	TONNERRE, Bibliothèque municipale, 01 (01)	15 (3/3)	1470 circa)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=15823&VUE_ID=1399264	Textualis	Formata	16	1	
647	CAMBRAI, Bibliothèque municipale, 0129 (0125)	16 (1/3)	1513 post	Heures à l'usage de Sainte-Waudru de Mons	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9974&VUE_ID=1289937	Cursiva	Formata	17	1	
1467	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1328	14 (1/3)	1300?			Textualis	Formata	20	1	oo
1742	Paris, Bibl. Nat. Smith-Lesouëf 37	15 (2/2)	1451-1500						1	oo
1417	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1072	15 (3/3)	1495? [CMD 1474-1493]			Cursiva	Libraria/Formata		1	oo
76	ARRAS, Bibliothèque municipale, 0779 (0778)	15	1401-1500	Horae v. Mariae, calendrier en français						
883	CHANTILLY, Bibliothèque du château, 0077 (1595)	15-16	1500 circa)	Heures à l'usage de Rome	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=232&VUE_ID=159206	Textualis	Formata	18	1	
343	LYON, Bibliothèque municipale, 5150	15	1401-1500	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12510&VUE_ID=1335652	Textualis	Formata	15	1	
136	LYON, Bibliothèque municipale, 5998	15 (3/3)	1490-1500 circa)	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=12533&VUE_ID=1336393	Hybrida	Formata	20	1	
475	NANTES, Musée Dobrée, 0014	15 (2/2)	1451-1500 ou 16e s. ?	Heures à l'usage de Paris						
525	AIX-EN-PROVENCE, Bibliothèque municipale, 1802 (1668)	15 (1/3)	1401-1433	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=7169&VUE_ID=1247958	Textualis	Formata	15	1	
1466	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1202	15 (3/3)	1475-1500			Cursiva	Formata	16	1	http://gallica.bnf.fr/ark:/12148/btv1b84469449.r=.langFR
472	NANTES, Musée Dobrée, 0009	15 (1/3)	1415 circa)	Heures, calendrier en français	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=4318&VUE_ID=952705	Textualis	Formata	16	1	
1546	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1429	16 (2/3)	1547-1550 [CMD 1549-1559]			Humanistique	Formata	21	1	http://gallica.bnf.fr/ark:/12148/btv1b8447767x.r=.langFR
735	LILLE, Bibliothèque municipale, 054 (157)	16	1501-1600	Heures et prières						
1473	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1352	14 (3/3)	1350-1380?			Textualis meridionalis	Formata	18	1	http://gallica.bnf.fr/ark:/12148/btv1b10515833p.r=.langFR
257	PERIGUEUX, Bibliothèque municipale, 004	15	1401-1500	Heures à l'usage de Paris						
1514	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1395	15 (3/3)	1475-1500? (ou 1450?)			Textualis	Formata	15	1	oo
646	CAMBRAI, Bibliothèque municipale, 0108 (0108)	15 (2/3)	1440-1460	Heures	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=9956&VUE_ID=1287464	Textualis	Formata	16	1	
1832	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 418	16 (1/3)	1501-1525			Textualis meridionalis				oo
1822	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 286	15 (2/3)	1444			Textualis	Formata			oo
1895	PARIS, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 653	15	1401-1500							oo
1446	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1177	15 (2/3)	1454-1500			Textualis	Formata	15	1	oo
1481	PARIS, Bibliothèque nationale de France, Manuscrits, lat. 1360	15 (2/3)	1440-1460			Textualis	Libraria/Formata	20	1	oo
1712	PARIS, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1140	15 (2/2)	1451-1500						1	oo
1025	NOYON, Bibliothèque municipale, 0001 (001)	15	1401-1500	Heures, prières en français						
875	CHANTILLY, Bibliothèque du château, 0067 (1371)	15 (1/3)	1415 circa)	Heures à l'usage de Troyes	http://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&reproductionId=226&VUE_ID=155573	Textualis	Formata	15	1	
